address,latitude,longitude,Subway_count,School_count,Park_count,Metro_count,Bus_count,Supermarket_count,Bank_count,Parking_count,Cinema_count,Mall_count,Restaurant_count,Gym_count,Boutique_count,Museum_count,Arts_count,Theatre_count
"3044 Decatur Ave, Bronx, NY 10467",40.8705,-73.87939,10,3,1,4,43,3,2,0,0,0,2,0,0,0,0,0
"908 Olmstead Ave, Bronx, NY 10473",40.825344,-73.852356,1,11,4,1,43,2,0,0,0,0,8,0,0,0,0,0
"1231 Manor Ave, Bronx, NY 10472",40.82999,-73.87693,9,10,3,4,51,2,3,0,0,0,11,0,0,0,0,0
"1 Metropolitan Oval UNIT 3G, Bronx, NY 10462",40.83984,-73.86165,3,3,6,1,72,3,2,0,0,0,10,0,0,0,0,0
"2428 Young Avenue, Bronx, NY 10469",40.86195,-73.847946,2,2,1,2,60,0,0,0,0,0,1,0,0,0,0,0
"1424 Allerton Avenue, Bronx, NY 10469",40.86496,-73.84515,1,2,1,1,54,1,1,0,0,0,1,0,0,0,0,0
"4445 Post Road UNIT 5H, Bronx, NY 10471",40.89216,-73.89829,7,6,3,2,9,0,3,0,0,0,12,0,0,0,0,1
"255 Fieldston Terrace UNIT 7A, Bronx, NY 10471",40.8962,-73.898705,4,3,5,1,6,0,0,0,0,0,2,0,0,0,0,1
"463 E 178th Street UNIT 2F, Bronx, NY 10457",40.84856,-73.89751,9,11,4,3,81,3,0,1,0,0,14,0,0,0,0,0
"1410 Metropolitan Ave #7H, Bronx, NY 10462",40.83611,-73.85893,6,4,6,3,65,4,2,0,0,0,19,0,0,0,0,0
"1906 Radcliff Avenue, Bronx, NY 10462",40.850002,-73.858536,4,7,2,2,43,2,2,0,0,0,6,0,0,0,0,0
"3207 Bruner Avenue, Bronx, NY 10469",40.8749,-73.839584,3,0,1,2,55,1,2,0,0,0,1,0,0,0,0,0
"4326 De Reimer Avenue, Bronx, NY 10466",40.89773,-73.844215,5,4,1,2,32,3,0,0,0,0,2,0,0,0,0,0
"1427 Crosby Ave, Bronx, NY 10461",40.841305,-73.830154,5,2,4,2,44,2,2,0,0,0,10,0,0,0,0,0
"115 N High Street, Mount Vernon, NY 10550",40.913933,-73.845116,0,8,0,1,7,1,0,0,0,0,1,0,0,0,0,0
"237 Claremont Avenue, Mount Vernon, NY 10552",40.919567,-73.827805,0,7,0,1,14,1,1,0,0,0,2,0,0,0,0,0
"192 Sedgwick Avenue, Yonkers, NY 10705",40.9134,-73.88122,0,3,1,0,3,0,1,0,0,0,1,0,0,0,0,0
"310 Lee Avenue, Yonkers, NY 10705",40.91727,-73.8773,0,1,0,0,4,0,1,0,0,0,1,0,0,0,0,0
"147-14 18th Ave, Whitestone, NY 11357",40.782825,-73.81828,0,1,0,0,48,0,1,0,0,0,3,0,0,0,0,0
"330 E  38th St #14H, New York, NY 10016",40.746418,-73.97337,37,5,0,6,75,12,41,22,1,0,191,0,0,2,1,3
"7 Park Ave #15D, New York, NY 10016",40.747063,-73.98064,101,7,0,16,124,15,75,26,1,0,319,0,0,6,1,4
"80 Park Ave #10B, New York, NY 10016",40.750206,-73.97965,112,6,0,18,121,13,82,25,1,0,333,0,0,5,1,5
"872 E 223rd Street, Bronx, NY 10466",40.884445,-73.85597,4,6,3,2,39,4,1,0,0,0,3,0,0,0,0,0
"4039 Rombouts Ave  #TAL, Bronx, NY 10466",40.891655,-73.83035,1,4,1,1,21,1,0,0,0,0,7,0,0,0,0,0
"71-29 Park Avenue UNIT 2, Flushing, NY 11365",40.729614,-73.808624,0,2,1,0,59,2,1,1,0,0,8,0,0,0,0,0
"7123 162nd St   #4H, Fresh Meadows, NY 11365",40.72978,-73.80691,0,1,0,0,62,3,1,1,0,0,8,0,0,0,0,0
"59-14 175th Street, Fresh Meadows, NY 11365",40.739788,-73.79539,0,1,0,0,52,0,3,0,0,0,5,0,0,0,0,0
"196-52 67th Ave #2, Fresh Meadows, NY 11365",40.738674,-73.777504,0,1,0,0,40,2,3,0,0,0,7,0,0,0,0,0
"50-44 184th Street, Flushing, NY 11365",40.74331,-73.792244,0,1,0,0,44,0,3,0,0,0,5,0,0,0,0,0
"5909 163rd St, Flushing, NY 11365",40.74008,-73.805275,0,1,2,0,47,1,0,0,0,0,7,0,0,0,0,1
"59-09 163rd Street, Fresh Meadows, NY 11365",40.74009,-73.80536,0,1,2,0,47,1,0,0,0,0,7,0,0,0,0,1
"71-19 162nd St   #1E, Fresh Meadows, NY 11365",40.72978,-73.80691,0,1,0,0,62,3,1,1,0,0,8,0,0,0,0,0
"17319 65th Ave, Flushing, NY 11365",40.73665,-73.79573,0,1,0,0,57,0,3,0,0,0,6,0,0,0,0,0
"173-19 65th Avenue, Fresh Meadows, NY 11365",40.73665,-73.79573,0,1,0,0,57,0,3,0,0,0,6,0,0,0,0,0
"6127 159th St, Flushing, NY 11365",40.73776,-73.80916,0,2,7,0,61,2,0,1,0,0,9,0,0,1,1,1
"17407 Jewel Ave, Flushing, NY 11365",40.73153,-73.79557,0,0,0,0,56,1,4,0,0,0,6,0,0,0,0,0
"57-34 159th Street, Fresh Meadows, NY 11365",40.74115,-73.80952,0,1,6,0,48,1,0,1,0,0,7,0,0,1,0,1
"5807 182nd St, Flushing, NY 11365",40.740906,-73.79247,0,1,0,0,40,0,3,0,0,0,5,0,0,0,0,0
"58-07 182nd Street, Fresh Meadows, NY 11365",40.740906,-73.79247,0,1,0,0,40,0,3,0,0,0,5,0,0,0,0,0
"6715 184th Street, Flushing, NY 11365",40.735703,-73.787964,0,1,0,0,53,2,4,0,0,0,12,0,0,0,0,0
"6711 185th St, Flushing, NY 11365",40.73603,-73.78718,0,1,0,0,53,2,4,0,0,0,13,0,0,0,0,0
"67-26 Utopia Parkway, Flushing, NY 11365",40.733727,-73.79363,0,0,0,0,59,1,7,0,0,0,9,0,0,0,0,0
"15 Central Park W  #32C, New York, NY 10023",40.76959,-73.9808,70,17,3,10,96,7,31,19,5,1,191,0,0,1,1,18
"214 W  72nd St   #A, New York, NY 10023",40.77875,-73.98271,21,15,1,5,80,8,18,12,4,0,92,0,0,5,0,11
"5 Riverside Dr, New York, NY 10023",40.78074,-73.98511,18,13,1,4,65,7,15,9,4,0,83,0,0,4,0,10
"112 W  72nd St #10D, New York, NY 10023",40.77735,-73.979355,29,16,1,5,85,7,18,10,3,0,95,0,0,5,0,10
"115 Central Park W  #19EF, New York, NY 10023",40.776066,-73.976685,29,12,1,7,85,7,16,6,3,1,85,0,0,5,0,10
"160 W  66th St #59D, New York, NY 10023",40.774223,-73.98426,33,16,2,5,82,10,23,15,3,1,103,0,0,2,1,12
"200 W  End Ave #9J, New York, NY 10023",40.777866,-73.985695,20,14,2,4,75,9,15,14,3,0,77,0,0,2,0,11
"235 W  75th St #712, New York, NY 10023",40.781563,-73.98165,27,13,1,6,80,8,19,10,4,0,102,0,0,5,0,10
"235 W  75th St #820, New York, NY 10023",40.781563,-73.98165,27,13,1,6,80,8,19,10,4,0,102,0,0,5,0,10
"235 W  75th St #502, New York, NY 10023",40.781563,-73.98165,27,13,1,6,80,8,19,10,4,0,102,0,0,5,0,10
"235 W  75th St #406, New York, NY 10023",40.781563,-73.98165,27,13,1,6,80,8,19,10,4,0,102,0,0,5,0,10
"25 Columbus Cir  #75CE, New York, NY 10023",40.7682,-73.9823,82,20,2,10,96,7,32,19,5,1,215,0,0,1,2,19
"300 W  End Ave #3A, New York, NY 10023",40.781174,-73.98305,26,12,1,6,75,9,17,9,4,0,94,0,0,5,0,10
"8 W  71st Street 2a #2A, New York, NY 10023",40.77561,-73.97724,35,15,1,7,85,7,17,8,3,1,83,0,0,5,0,10
"155 W  70th St #15G, New York, NY 10023",40.77718,-73.98148,29,15,2,7,81,10,18,12,3,1,90,0,0,5,0,11
"253 W  73rd St   #3E, New York, NY 10023",40.7803,-73.983,22,14,1,5,76,8,17,10,4,0,96,0,0,5,0,10
"344 W  72nd St #609, Manhattan, NY 10023",40.78047,-73.98644,18,13,1,4,55,8,14,8,3,0,75,0,0,2,0,11
"140 W  End Ave  #1K, New York, NY 10023",40.7759,-73.9862,26,16,2,5,76,10,15,14,3,1,83,0,0,2,0,12
"140 W  End Ave  #1G, New York, NY 10023",40.7759,-73.9862,26,16,2,5,76,10,15,14,3,1,83,0,0,2,0,12
"8542 Chevy Chase St, Jamaica Estates, NY 11432",40.71962,-73.77807,15,2,1,1,32,1,0,2,0,0,3,0,0,0,0,0
"970 Park Ave #8W, Manhattan, NY 10028",40.778183,-73.95913,20,15,0,3,70,14,28,7,1,0,206,0,1,1,1,1
"155 W  20th St #5BC, Manhattan, NY 10011",40.741936,-73.99606,116,15,3,21,88,15,52,9,3,1,313,0,0,9,2,8
"39 Cranford Ct, Staten Island, NY 10306",40.57098,-74.129845,0,2,1,1,13,1,1,0,0,0,4,0,0,0,0,0
"25 Tappen Ct, Staten Island, NY 10304",40.625614,-74.08041,6,1,0,2,43,0,1,2,0,0,9,0,0,1,1,0
"77 Clarkson Ave  #7B, Brooklyn, NY 11226",40.655235,-73.95733,15,17,1,5,46,5,4,0,0,0,29,0,0,1,1,1
"257 E  28th St, Brooklyn, NY 11226",40.64364,-73.95043,12,9,0,3,31,3,1,0,0,0,6,0,0,1,0,0
"323 Lenox Rd   #5C, Brooklyn, NY 11226",40.65458,-73.94878,11,17,1,3,46,2,3,0,0,0,15,0,0,1,0,1
"323 Lenox Rd   #2F, Brooklyn, NY 11226",40.65458,-73.94878,11,17,1,3,46,2,3,0,0,0,15,0,0,1,0,1
"385 E  16th St #1F, Brooklyn, NY 11226",40.641132,-73.96317,5,3,0,3,48,5,1,0,0,0,27,0,0,0,0,0
"1672 73rd St, Brooklyn, NY 11204",40.61624,-73.99803,14,1,0,5,38,7,8,0,0,0,31,0,1,0,1,0
"1640 65th St, Brooklyn, NY 11204",40.621174,-73.99413,17,3,0,5,46,5,7,0,0,0,23,0,1,0,1,0
"1953 72nd St, Brooklyn, NY 11204",40.61325,-73.990654,14,4,0,5,51,7,8,0,0,0,27,0,1,0,1,0
"1658 71st St, Brooklyn, NY 11204",40.61751,-73.997116,14,1,0,5,46,7,8,0,0,0,30,0,1,0,1,0
"2469 65th St   #M4, Brooklyn, NY 11204",40.610325,-73.97503,14,6,0,5,28,2,3,0,0,0,10,0,0,0,0,0
"7202 21st Ave, Brooklyn, NY 11204",40.611298,-73.98811,6,6,0,2,48,7,8,0,0,0,22,0,1,0,1,0
"7203 16th Ave  #1, Brooklyn, NY 11204",40.6178,-73.9989,14,1,0,5,41,7,8,0,0,0,29,0,1,0,1,0
"6923 20th Ave, Brooklyn, NY 11204",40.61362,-73.98848,6,3,0,3,57,7,8,0,0,0,25,0,1,0,1,0
"1414 W  4th St #5, Brooklyn, NY 11204",40.611572,-73.97868,13,4,0,5,34,3,2,0,0,0,11,0,0,0,0,0
"1640 71st St, Brooklyn, NY 11204",40.61775,-73.99751,14,1,0,5,47,7,8,0,0,0,29,0,1,0,1,0
"1735 70th St, Brooklyn, NY 11204",40.617275,-73.99429,16,2,0,5,44,6,7,0,0,0,24,0,1,0,1,0
"1450 W  5th St, Brooklyn, NY 11204",40.611446,-73.97961,12,4,0,5,35,3,1,0,0,0,11,0,0,0,0,0
"252 South St   #15G, New York, NY 10002",40.7102,-73.9893,13,11,6,4,50,19,21,3,1,2,200,0,0,6,4,1
"622 Greenwich St #1A, New York, NY 10014",40.73069,-74.00825,30,9,3,7,46,11,7,1,2,0,238,0,0,5,2,5
"288 W  12th St #3FR, New York, NY 10014",40.737385,-74.004074,58,16,4,13,61,12,22,4,2,1,279,0,0,5,2,9
"345 W  14th St #4B, New York, NY 10014",40.740868,-74.00444,68,15,3,12,63,12,19,3,1,1,216,0,0,6,2,7
"15818 Riverside Dr W  #2E, New York, NY 10032",40.836525,-73.948166,21,5,0,5,34,2,3,1,0,0,20,0,0,2,0,2
"315 W  70th St #1I, New York, NY 10023",40.779007,-73.98605,18,14,2,4,68,8,16,11,3,0,76,0,0,2,0,11
"225 W  60th St   #14F, New York, NY 10023",40.7717,-73.9882,36,18,3,4,85,6,21,15,3,1,129,0,0,1,2,12
"225 W  60th St   #7E, New York, NY 10023",40.7717,-73.9882,36,18,3,4,85,6,21,15,3,1,129,0,0,1,2,12
"1 Central Park N  #23G, New York, NY 10023",40.79751,-73.95031,24,13,0,8,96,11,11,0,0,0,75,0,0,1,1,0
"225 W  60th St   #15C, New York, NY 10023",40.7717,-73.9882,36,18,3,4,85,6,21,15,3,1,129,0,0,1,2,12
"11 Riverside Dr #6BW, New York, NY 10023",40.781128,-73.98449,20,11,1,4,66,8,16,9,4,0,90,0,0,5,0,10
"200 E  69th St #19B, New York, NY 10021",40.76729,-73.96176,38,15,0,7,109,13,37,4,0,0,165,0,0,3,0,1
"305 2nd Ave #515, New York, NY 10003",40.73474,-73.983665,65,14,3,10,106,22,37,7,3,0,297,0,0,4,2,14
"1280 5th Ave #7B, New York, NY 10029",40.79629,-73.949036,19,15,0,6,92,12,11,0,0,0,74,0,0,1,1,0
"1601 3rd Avenue UNIT 10H, New York, NY 10128",40.781364,-73.951866,20,21,0,4,85,13,20,8,1,0,182,0,1,1,2,1
"81 Haughwout Ave, Staten Island, NY 10302",40.628468,-74.1338,0,0,0,0,37,0,2,0,0,0,8,0,0,1,0,0
"251 Seaman Ave #5F, New York, NY 10034",40.87168,-73.91782,16,7,3,6,11,2,2,2,0,1,9,0,0,1,0,0
"65 Park Ter E  #C29, New York, NY 10034",40.87071,-73.91657,16,9,4,5,11,2,2,2,0,1,9,0,0,1,0,0
"852 Leland Ave #29C, Bronx, NY 10473",40.822598,-73.86096,0,13,3,0,33,1,0,0,0,0,4,0,0,0,0,0
"1444 Shore Drive UNIT 1G, Bronx, NY 10465",40.834526,-73.816055,0,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0
"2 Bronxville Road UNIT 4G, Bronxville, NY 10708",40.931477,-73.83888,0,7,4,1,0,0,1,0,0,0,2,0,0,0,2,0
"134 E  93rd St #6C, New York, NY 10128",40.78383,-73.95268,22,20,1,5,77,14,17,5,1,0,158,0,1,1,2,0
"206 E  95th St #15B, New York, NY 10128",40.78409,-73.949394,22,19,2,5,86,15,19,4,1,0,150,0,0,1,3,0
"65 E  96th St #1D, New York, NY 10128",40.78708,-73.95307,18,19,2,4,74,14,16,4,1,0,109,0,0,1,2,0
"333 E  91st St #25B, New York, NY 10128",40.780277,-73.94728,20,22,2,4,66,14,19,7,1,0,160,0,1,1,2,1
"427 E  90th St   #2B, New York, NY 10128",40.779,-73.9459,20,17,1,4,62,13,17,7,1,0,144,0,1,1,2,1
"4 E  88th St #3C, New York, NY 10128",40.782383,-73.95896,33,17,0,5,75,10,20,6,1,0,151,0,1,0,1,1
"515 E  72nd St #39A, New York, NY 10021",40.766857,-73.952644,17,11,0,4,84,12,21,5,0,0,124,0,0,0,0,2
"303 Mercer St #A304, New York, NY 10003",40.730656,-73.994026,92,21,3,19,101,18,35,6,7,0,473,0,0,7,5,25
"4211 Amboy Rd #2, Staten Island, NY 10308",40.548084,-74.15658,0,0,0,2,7,1,2,0,0,0,24,0,0,0,0,0
"151 E  58th St #48D, New York, NY 10022",40.761578,-73.96763,63,15,1,9,107,12,42,9,1,0,167,0,0,2,0,1
"435 E  52nd St #13A, New York, NY 10022",40.75464,-73.96311,29,5,2,5,69,9,23,6,0,0,110,0,0,0,0,0
"721 5th Ave  #33F, New York, NY 10022",40.7623,-73.9739,118,10,0,15,107,8,66,12,2,0,235,0,0,2,1,10
"300 E  59th St   #3502, New York, NY 10022",40.7602,-73.9642,51,14,2,9,107,11,32,7,0,0,132,0,0,2,0,1
"444 E  52nd St #6-E, New York, NY 10022",40.75415,-73.96351,25,5,2,2,67,9,26,9,0,0,112,0,0,0,0,0
"432 Park Ave #37A, New York, NY 10022",40.7615,-73.971794,94,11,0,12,109,11,58,11,2,0,216,0,0,2,1,4
"111 E  56th St   #907, New York, NY 10022",40.7608,-73.9703,85,11,1,12,110,12,49,11,2,0,204,0,0,2,0,3
"111 E  56th St   #803, New York, NY 10022",40.7608,-73.9703,85,11,1,12,110,12,49,11,2,0,204,0,0,2,0,3
"351 E  51st St #1, New York, NY 10022",40.754864,-73.96589,44,6,2,7,76,10,41,12,0,0,133,0,0,0,0,0
"60 E  55th St #39A, New York, NY 10022",40.760525,-73.972786,102,8,0,14,109,12,73,13,2,0,237,0,0,2,1,6
"781 5th Ave #1516, New York, NY 10022",40.76431,-73.97254,106,11,0,14,106,9,54,10,2,1,191,0,0,2,1,5
"641 5th Ave #48B, New York, NY 10022",40.7593,-73.97637,140,7,0,20,123,11,83,17,2,0,300,0,0,3,1,14
"300 E  59th St #1507, New York, NY 10022",40.760334,-73.9641,50,14,2,9,105,11,32,6,0,0,134,0,0,2,0,1
"247 E  71st St, New York, NY 10021",40.76862,-73.95946,32,16,0,6,99,14,28,7,0,0,174,0,1,2,0,2
"203 E  72nd St #12D, New York, NY 10021",40.76968,-73.96004,31,16,0,5,100,13,28,6,0,0,184,0,1,2,0,2
"17 E  76th St   #1-5, New York, NY 10021",40.774788,-73.96395,26,12,0,4,73,8,21,5,1,0,147,0,1,1,0,1
"750 Park Ave, New York, NY 10021",40.77098,-73.96431,33,13,0,7,81,11,28,4,0,0,146,0,1,3,0,1
"205 E  72nd St #2-I, New York, NY 10021",40.76976,-73.96025,31,16,0,5,100,13,28,6,0,0,185,0,1,2,0,2
"524 E  72nd St   #30CDE, New York, NY 10021",40.7659,-73.9525,7,8,0,2,86,11,19,5,0,0,106,0,0,0,0,1
"920 Metcalf Avenue UNIT 7G, Bronx, NY 10473",40.822956,-73.87089,6,6,3,2,36,2,3,0,0,0,7,0,0,0,0,0
"1926 Obrien Avenue, Bronx, NY 10473",40.81128,-73.85517,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,1
"1918 Fowler Avenue, Bronx, NY 10462",40.84952,-73.86038,7,7,2,2,44,2,2,0,0,0,7,0,0,0,0,0
"1836 Unionport Road, Bronx, NY 10462",40.845875,-73.86852,5,3,1,2,41,2,0,0,0,0,0,0,0,0,0,0
"2059 Saint Raymond Avenue UNIT MC, Bronx, NY 10462",40.83861,-73.85652,5,4,4,3,59,4,2,0,0,0,12,0,0,0,0,0
"2264 Ellis Avenue, Bronx, NY 10462",40.832767,-73.84864,5,5,6,3,30,1,1,0,0,0,11,0,0,0,1,0
"81 Metropolitan Oval #3E, Bronx, NY 10462",40.837673,-73.86199,6,3,5,3,77,5,2,0,0,0,16,0,0,0,0,0
"2160 E Tremont Avenue UNIT 7E, Bronx, NY 10462",40.84191,-73.8562,3,6,5,2,56,4,1,0,0,0,8,0,0,0,0,0
"7 Metropolitan Oval #2G, Bronx, NY 10462",40.84057,-73.85886,4,4,6,2,68,5,2,0,0,0,6,0,0,0,0,0
"1560 Metropolitan Avenue UNIT ME, Bronx, NY 10462",40.83861,-73.85652,5,4,4,3,59,4,2,0,0,0,12,0,0,0,0,0
"1501 Metropolitan Avenue UNIT 10C, Bronx, NY 10462",40.84057,-73.85886,4,4,6,2,68,5,2,0,0,0,6,0,0,0,0,0
"1631 Paulding Avenue, Bronx, NY 10462",40.84599,-73.85388,0,6,4,0,40,3,2,0,0,0,6,0,0,0,0,1
"1 Eldrige Street UNIT 4A, New York, NY 10002",40.714474,-73.99403,45,13,5,12,71,23,34,2,2,2,348,0,0,7,1,4
"9 Fordham Hill Oval #12H, Bronx, NY 10468",40.863953,-73.90788,25,6,4,7,46,5,3,3,0,0,16,0,0,0,0,2
"8 Fordham Hill Oval #7E, Bronx, NY 10468",40.86433,-73.90752,26,5,4,7,48,6,3,3,0,0,16,0,0,0,0,2
"3201 Grand Concourse UNIT 1B, Bronx, NY 10468",40.876945,-73.886215,14,5,1,4,46,3,2,1,0,0,3,0,0,0,0,0
"6 Fordham Hill Oval UNIT 4D, Bronx, NY 10468",40.865128,-73.90682,23,8,3,6,51,5,4,3,0,0,16,0,0,0,0,2
"5 Fordham Hill Oval #15E, Bronx, NY 10468",40.865196,-73.907265,25,6,3,7,48,5,4,1,0,0,15,0,0,0,0,2
"2410 Davidson Ave, Bronx, NY 10468",40.86183,-73.9026,26,8,2,7,74,9,4,4,0,0,20,0,0,0,0,2
"3065 Sedgwick Ave #6F, Bronx, NY 10468",40.87656,-73.89986,13,7,3,4,42,3,2,1,0,0,1,0,0,0,0,0
"3 Fordham Hill Oval UNIT 1G, Bronx, NY 10468",40.86465,-73.90821,25,6,4,7,42,3,3,0,0,0,15,0,0,0,0,2
"2788 Claflin Avenue, Bronx, NY 10468",40.87127,-73.9,25,9,3,6,56,3,2,1,0,0,4,0,0,0,0,0
"3131 Grand Concourse #2D, Bronx, NY 10468",40.875175,-73.88645,16,6,1,5,53,3,2,1,0,0,3,0,0,0,0,0
"9 Fordham Hill Oval #8D, Bronx, NY 10468",40.863953,-73.90788,25,6,4,7,46,5,3,3,0,0,16,0,0,0,0,2
"3 Fordham Hill Oval UNIT 4A, Bronx, NY 10468",40.864647,-73.90821,25,6,4,7,42,3,3,0,0,0,15,0,0,0,0,2
"136 E  Broadway #10B, New York, NY 10002",40.714184,-73.99157,27,15,5,8,61,24,31,1,1,2,340,0,0,5,2,5
"222 Broadway #3B, New York, NY 10002",40.714584,-73.986916,17,13,5,5,68,21,27,1,1,2,278,0,0,3,2,6
"252 South St   #30C, New York, NY 10002",40.7102,-73.9893,13,11,6,4,50,19,21,3,1,2,200,0,0,6,4,1
"21 Ludlow St #7B, New York, NY 10002",40.71539,-73.99102,33,17,6,10,69,27,34,1,1,2,368,0,0,6,2,5
"50 Clinton St #1A, New York, NY 10002",40.719517,-73.984566,19,13,3,6,94,22,19,0,2,0,314,0,0,6,3,14
"202 Broome St   #7J, New York, NY 10002",40.71722,-73.98711,21,17,3,6,81,28,31,1,2,2,349,0,0,5,3,8
"202 Broome St   #7G, New York, NY 10002",40.71722,-73.98711,21,17,3,6,81,28,31,1,2,2,349,0,0,5,3,8
"202 Broome St   #7E, New York, NY 10002",40.71722,-73.98711,21,17,3,6,81,28,31,1,2,2,349,0,0,5,3,8
"208 Delancey St   #4, New York, NY 10002",40.717484,-73.9833,19,13,2,6,70,17,10,0,2,0,217,0,0,3,3,6
"208 E  Broadway #J1803, New York, NY 10002",40.7154,-73.9881,19,16,6,6,73,26,29,1,1,2,340,0,0,5,2,6
"385 Grand St   #L902, New York, NY 10002",40.7154,-73.9881,19,16,6,6,73,26,29,1,1,2,340,0,0,5,2,6
"100 Norfolk St #1A, New York, NY 10002",40.71864,-73.98702,25,16,2,7,91,30,29,0,2,2,398,0,0,5,3,12
"252 South St   #59A, New York, NY 10002",40.7102,-73.9893,13,11,6,4,50,19,21,3,1,2,200,0,0,6,4,1
"286 Broome St, New York, NY 10002",40.71869,-73.99138,55,16,4,14,97,28,41,2,4,2,441,0,0,9,3,14
"202 Broome St   #8H, New York, NY 10002",40.71722,-73.98711,21,17,3,6,81,28,31,1,2,2,349,0,0,5,3,8
"477 Franklin D Roosevelt Dr, New York, NY 10002",40.7136,-73.9777,1,5,2,1,31,8,3,0,0,0,48,0,0,0,1,2
"225 Howard Ave, Staten Island, NY 10301",40.624744,-74.08814,0,1,0,0,41,0,0,2,0,0,2,0,0,1,0,0
"84 Ridgewood Pl, Staten Island, NY 10301",40.633278,-74.09855,0,1,0,0,34,0,0,0,0,0,3,0,0,0,0,0
"417 Ocean Ter, Staten Island, NY 10301",40.60422,-74.10622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"172 Saint Pauls Ave, Staten Island, NY 10301",40.63341,-74.07922,4,1,0,2,64,0,1,2,0,0,21,0,0,1,1,0
"157 E  32nd St #4E, New York, NY 10016",40.744984,-73.979485,79,7,0,13,115,16,59,24,1,0,287,0,0,5,1,4
"66 Madison Ave #10E, New York, NY 10016",40.743744,-73.98635,102,13,1,15,103,16,60,16,2,0,352,0,0,7,1,8
"225 E  36th St #1R, New York, NY 10016",40.746655,-73.97577,39,5,0,7,86,13,54,24,1,0,248,0,0,2,1,4
"45 E  30th St #16A, New York, NY 10016",40.744987,-73.9836,104,9,1,17,119,17,64,21,2,0,346,0,0,7,1,4
"244 Madison Ave #5D, New York, NY 10016",40.750153,-73.981384,113,7,0,19,116,13,87,28,2,0,371,0,0,6,1,8
"229 E  29th St #3M, New York, NY 10016",40.742294,-73.97914,42,9,1,5,86,17,44,23,2,0,277,0,0,5,1,4
"31 E  28th St   #E, New York, NY 10016",40.7439,-73.9848,89,12,1,14,112,17,61,17,2,0,353,0,0,7,1,5
"244 Madison Ave #11B, New York, NY 10016",40.750153,-73.981384,113,7,0,19,116,13,87,28,2,0,371,0,0,6,1,8
"200 E  28th St #3B, New York, NY 10016",40.741676,-73.98062,46,10,1,5,93,18,44,22,2,0,297,0,0,4,1,6
"630 1st Ave #32P, New York, NY 10016",40.745045,-73.97161,25,4,0,4,54,10,30,22,1,0,146,0,0,2,1,2
"139 E  33rd St #14B, New York, NY 10016",40.746075,-73.98051,93,7,0,14,118,16,63,23,1,0,308,0,0,6,1,4
"15 E  30th St   #58A, New York, NY 10016",40.7457,-73.9852,115,9,1,19,120,18,64,18,2,0,355,0,0,7,1,5
"330 E  38th St #6B, New York, NY 10016",40.746418,-73.97337,37,5,0,6,75,12,41,22,1,0,191,0,0,2,1,3
"30 E  37th St #4E, New York, NY 10016",40.749138,-73.98089,105,6,0,17,116,13,89,27,1,0,356,0,0,6,1,5
"6254 97th Place UNIT 3F, Flushing, NY 11374",40.73303,-73.86143,12,0,0,3,76,7,11,6,0,0,32,0,0,0,0,0
"9972 66th Rd   #11S, Rego Park, NY 11374",40.7277,-73.8529,14,0,0,3,81,7,14,15,0,0,62,0,0,0,0,0
"97-40 62nd Dr #14L, Queens, NY 11374",40.732662,-73.860405,12,0,0,3,77,7,13,6,0,0,37,0,0,0,0,0
"61-15 98th Street UNIT 7J, Rego Park, NY 11374",40.734467,-73.86013,10,0,0,2,76,8,12,6,0,0,33,0,0,0,0,0
"63-33 98th Pl   #L, Rego Park, NY 11374",40.731873,-73.85762,11,0,0,2,78,8,15,7,0,0,43,0,0,0,0,0
"30 Front St   #24CD, Brooklyn, NY 11201",40.702274,-73.990814,13,9,3,4,23,8,8,2,0,0,44,0,0,3,3,0
"30 Front St   #21B, Brooklyn, NY 11201",40.702274,-73.990814,13,9,3,4,23,8,8,2,0,0,44,0,0,3,3,0
"30 Front St   #18D, Brooklyn, NY 11201",40.702274,-73.990814,13,9,3,4,23,8,8,2,0,0,44,0,0,3,3,0
"115 York St   #5B, Brooklyn, NY 11201",40.701935,-73.985725,12,9,1,3,24,8,6,2,0,0,36,0,0,3,3,0
"75 Livingston St #25AB, Brooklyn, NY 11201",40.691776,-73.991516,60,16,1,12,57,11,23,0,1,0,109,0,0,1,2,2
"30 Front St   #15A, Brooklyn, NY 11201",40.702274,-73.990814,13,9,3,4,23,8,8,2,0,0,44,0,0,3,3,0
"12 College Pl, Brooklyn, NY 11201",40.696327,-73.9942,44,9,1,8,46,9,17,1,0,0,74,0,0,3,0,2
"30 Front St   #27B, Brooklyn, NY 11201",40.702274,-73.990814,13,9,3,4,23,8,8,2,0,0,44,0,0,3,3,0
"83-60 118th St   #4D, Kew Gardens, NY 11415",40.705383,-73.834656,6,3,1,3,66,3,2,1,1,0,19,0,0,0,0,0
"3520 Leverich St   #B221, Jackson Heights, NY 11372",40.750156,-73.89579,17,4,0,7,88,15,9,1,0,0,78,0,0,0,0,1
"216-05 85th Avenue, Queens Village, NY 11427",40.73109,-73.7533,0,0,0,0,28,1,1,0,0,0,4,0,0,0,0,0
"210-32 23rd Avenue, Bayside, NY 11360",40.779667,-73.780304,0,2,1,0,22,0,0,0,1,0,0,0,0,0,0,0
